group,root,run_dir,run_name,n_xtc,n_gro,n_tpr,n_pullf,has_protein_xtc,has_whole_xtc,has_noH_xtc,has_pullf,ready_basic,xtc_files,gro_files,pullf_files
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v126,v126,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v126.gro;noHini1.gro;npt1.gro;w5new2021.gro;npt3.gro,v126_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v64,v64,3,4,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;npt3.gro;v64.gro,v64_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v92,v92,3,4,2,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;npt3.gro;v92.gro,v92_pullf.xvg;grp_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v119,v119,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v119.gro;noHini1.gro;npt1.gro;w5new2021.gro;npt3.gro,v119_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v108,v108,3,4,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;npt3.gro;v108.gro,v108_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v130,v130,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,noHini1.gro;npt1.gro;w5new2021.gro;npt3.gro;v130.gro,v130_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v123,v123,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,noHini1.gro;v123.gro;npt1.gro;w5new2021.gro;npt3.gro,v123_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v50,v50,4,8,2,2,True,True,True,True,True,protein.xtc;Ca.xtc;wholenoH.xtc;whole.xtc,v50.gro;noHini1.gro;npt1.gro;proetin3.gro;w5new2021.gro;npt3.gro,grp_pullf.xvg;v50_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v79,v79,3,4,2,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v79.gro;npt1.gro;w5new2021.gro;npt3.gro,v79_pullf.xvg;grp_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v156,v156,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v156.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v156_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v115,v115,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v115.gro;noHini1.gro;npt1.gro;w5new2021.gro;npt3.gro,v115_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v193,v193,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v193.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v193_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v149,v149,3,5,1,1,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,npt1.gro;w5new2021.gro;noH.gro;npt3.gro;v149.gro,v149_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v137,v137,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v137.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v137_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v152,v152,3,5,1,1,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,v152.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v152_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v57,v57,3,4,2,2,True,True,True,True,True,protein.xtc;noHv57.xtc;whole.xtc,npt1.gro;w5new2021.gro;npt3.gro;v57.gro,v57_pullf.xvg;grp_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v73,v73,3,4,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;npt3.gro;v73.gro,v73_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v128,v128,4,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;wholenoH.xtc;whole.xtc,v128.gro;noHini1.gro;npt1.gro;w5new2021.gro;npt3.gro,v128_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v71,v71,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,noHini1.gro;v71.gro;npt1.gro;w5new2021.gro;npt3.gro,v71_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v127,v127,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,noHini1.gro;v127.gro;npt1.gro;w5new2021.gro;npt3.gro,v127_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v83,v83,2,5,2,2,True,True,False,True,True,protein.xtc;whole.xtc,npt1.gro;w5new2021.gro;noH.gro;npt3.gro;v83.gro,grp_pullf.xvg;v83_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v88,v88,2,5,2,2,False,True,True,True,True,noH.xtc;whole.xtc,v88.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,grp_pullf.xvg;v88_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v107,v107,3,4,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;v107.gro;npt3.gro,v107_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v138,v138,3,5,1,2,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,v138.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v138_pullf.xvg;v138_pullf (Copy).xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v141,v141,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v141.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v141_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v121,v121,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,noHini1.gro;npt1.gro;w5new2021.gro;npt3.gro;v121.gro,v121_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v135,v135,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v135.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v135_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v109,v109,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v109.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v109_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v125,v125,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,noHini1.gro;v125.gro;npt1.gro;w5new2021.gro;npt3.gro,v125_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v185,v185,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;noH.gro;v185.gro;npt3.gro,v185_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v75,v75,3,4,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;npt3.gro;v75.gro,v75_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v67,v67,3,4,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v67.gro;npt1.gro;w5new2021.gro;npt3.gro,v67_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v51,v51,3,5,2,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,noHini1.gro;npt1.gro;w5new2021.gro;npt3.gro;v51.gro,grp_pullf.xvg;v51_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v151,v151,3,5,1,2,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,npt1.gro;w5new2021.gro;noH.gro;npt3.gro;v151.gro,v151_pullf (Copy).xvg;v151_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v181,v181,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v181.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v181_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v114,v114,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,noHini1.gro;npt1.gro;w5new2021.gro;npt3.gro;v114.gro,v114_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v139,v139,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v139.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v139_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v54,v54,3,5,2,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v54.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v54_pullf.xvg;grp_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v144,v144,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;noH.gro;v144.gro;npt3.gro,v144_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v117,v117,3,4,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v117.gro;noHini1.gro;w5new2021.gro;npt3.gro,v117_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v191,v191,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;noH.gro;npt3.gro;v191.gro,v191_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v91,v91,3,4,2,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;npt3.gro;v91.gro,v91_pullf.xvg;grp_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v194,v194,2,5,1,2,False,True,True,True,True,noH.xtc;whole.xtc,v194.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v194_pullf (Copy).xvg;v194_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v136,v136,3,5,1,1,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,npt1.gro;w5new2021.gro;noH.gro;v136.gro;npt3.gro,v136_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v145,v145,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;v145.gro;w5new2021.gro;noH.gro;npt3.gro,v145_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v157,v157,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;noH.gro;npt3.gro;v157.gro,v157_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v65,v65,3,4,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;npt3.gro;v65.gro,v65_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v72,v72,3,4,1,1,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,npt1.gro;w5new2021.gro;npt3.gro;v72.gro,v72_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v180,v180,3,6,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,protein.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro;v180.gro,v180_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v104,v104,3,4,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v104.gro;npt1.gro;w5new2021.gro;npt3.gro,v104_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v134,v134,3,5,1,1,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,v134.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v134_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v148,v148,3,5,1,1,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,v148.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v148_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v85,v85,3,5,2,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v85.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,grp_pullf.xvg;v85_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v113,v113,3,6,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,noHini1.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro;v113.gro,v113_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v78,v78,3,4,2,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v78.gro;npt1.gro;w5new2021.gro;npt3.gro,grp_pullf.xvg;v78_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v184,v184,3,7,1,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;proetin3.gro;w5new2021.gro;v184.gro;noH.gro;npt3.gro,v184_pullf.xvg;v184_pullf (Copy).xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v120,v120,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,noHini1.gro;npt1.gro;w5new2021.gro;npt3.gro;v120.gro,v120_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v110,v110,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v110.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v110_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v190,v190,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v190.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v190_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v132,v132,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v132.gro;noHini1.gro;npt1.gro;w5new2021.gro;npt3.gro,v132_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v129,v129,3,5,1,1,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,noHini1.gro;v129.gro;npt1.gro;w5new2021.gro;npt3.gro,v129_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v150,v150,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v150.gro;npt1.gro;w5new2021.gro;noH.gro;npt3.gro,v150_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v90,v90,3,4,2,2,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,v90.gro;npt1.gro;w5new2021.gro;npt3.gro,grp_pullf.xvg;v90_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v140,v140,3,5,1,2,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,npt1.gro;w5new2021.gro;noH.gro;npt3.gro;v140.gro,v140_pullf (Copy).xvg;v140_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v81,v81,3,4,2,2,True,True,True,True,True,protein.xtc;wholenoH.xtc;whole.xtc,npt1.gro;w5new2021.gro;npt3.gro;v81.gro,grp_pullf.xvg;v81_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v112,v112,3,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;w5new2021.gro;noH.gro;npt3.gro;v112.gro,v112_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v122,v122,4,5,1,1,True,True,True,True,True,protein.xtc;noH.xtc;wholenoH.xtc;whole.xtc,noHini1.gro;v122.gro;npt1.gro;w5new2021.gro;npt3.gro,v122_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v82,v82,2,4,2,2,True,True,False,True,True,protein.xtc;whole.xtc,v82.gro;npt1.gro;w5new2021.gro;npt3.gro,v82_pullf.xvg;grp_pullf.xvg
Q36,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/Q36p2/v63,v63,3,4,1,1,True,True,True,True,True,protein.xtc;noH.xtc;whole.xtc,npt1.gro;v63.gro;w5new2021.gro;npt3.gro,v63_pullf.xvg
Q22,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,/media/zj/5e3e7fef-d2f0-47aa-9148-5fca8b7098d41/chenj/IDP/PORE3/Q22p3,Q22p3,0,1,0,0,False,False,False,False,False,,noH.gro,
